text_id	text	task_1	task_2	task_3
hasoc_en_5246	We don't need to check D.O.B Of a #rapist.if he is matured enough  to rape he is matured enough to he #hanged  #PMNarendraModi #pmoindia #NaveenPatnaik	NOT	NONE	NONE
hasoc_en_5247	For fuck’s sake, who y’all harassing now, you whiny orange taint smear? #fucktrump #ImpeachDonaldTrumpNOW https://t.co/8ZmAE9w1ov	HOF	OFFN	TIN
hasoc_en_5248	Trump and his fascist regime are destroying our country. #FuckTrump #TheLiberalResistance #LiberalResistance https://t.co/nZ1Y42357T	HOF	OFFN	TIN
hasoc_en_5249	#ImpeachTrump #ImpeachDonaldTrumpNOW #FuckTrump  The FBI Director was RIGHT!!! #OrangeJackass https://t.co/vU5HTPHbTA	HOF	OFFN	TIN
hasoc_en_5250	@SocialPowerOne1 @Arriadna I really, really, really hope this happens!    #ihate45   #worstPresidentever   #weaselheadedfucknugget   #shutyourshithole   #fucktrump   #yousuck   #liarinchief   #noclass   #moron   #ridusofthisdisease  #UnfollowTrump  ┌∏┐ (•˽•)┌∏┐	NOT	NONE	NONE
hasoc_en_5251	@RepMarkMeadows Boom like your fake attack on The Japanese ship you incompetent TV watching old nasty liar? Only way to get you 🍄up? Where’s Eric Prince? #wagTheDog #TrumpsConcentrationCamps #TrumpIsATraitor #NoIranWar #impeachment	NOT	NONE	NONE
hasoc_en_5252	Indian actress dresses are even larger than @ECB_cricket ground covers. #ShameOnICC https://t.co/JwlKS5yoa7	NOT	NONE	NONE
hasoc_en_5253	@JordanUhl @Alyssa_Milano @TGowdySC is the essence of mediocrity and #dickhead	HOF	PRFN	TIN
hasoc_en_5254	@realDonaldTrump Happy #JohnMcCainDay     #ihate45   #worstPresidentever   #weaselheadedfucknugget   #shutyourshithole   #fucktrump   #yousuck   #liarinchief   #noclass   #moron   #ridusofthisdisease  #UnfollowTrump  ┌∏┐ (•˽•)┌∏┐	NOT	NONE	NONE
hasoc_en_5255	@NBCNews Fck him #MURDERER	HOF	PRFN	UNT
hasoc_en_5256	Trump wants to limit aid for low-income Americans. Here's a look at his proposals. - NPR. #FucktRump #FuckTheGOP  https://t.co/SukOfhDTbC	NOT	NONE	NONE
hasoc_en_5257	@BreitbartNews The #Douchebag has no soul	HOF	PRFN	TIN
hasoc_en_5258	@HillaryClinton Imagine what the family members of the Bengahzi victims felt!! Their blood is on YOUR hands!!! #MURDERER 🇺🇸🇺🇸🇺🇸🇺🇸	NOT	NONE	NONE
hasoc_en_5259	@BillCosby You know what else he said in 1971 'yeah baby. I totally wobt rape you'.... Well that was all lies wasnt it. #rapist #hopeyoudie	NOT	NONE	NONE
hasoc_en_5260	We f**king need a new president ASAP. The fraudster we have is getting nuttier, brazenly more criminal and more detached from reality #TrumpsWorseThanNixon #TrumpsAnInternationalDisgrace #TrumpResignNow #TrumpIsATraitor #TrumpCrimeFamily https://t.co/YYChSj5ePA	HOF	PRFN	TIN
hasoc_en_5261	The tragedy of the world right now is that a number of countries are buying into fucking idiot leaders, selling them shitty explanations, about why their lives are so shitty. And that they have the solution #TrumpIsATraitor	HOF	PRFN	TIN
hasoc_en_5262	It takes weeks, sometimes months to determine the source of a fire or plane crash, but somehow @SecPompeo was able to remotely conclude that Iran attacked a tanker in the Gulf within hours. #WeAreNotStupidGOP #FuckTrump #BloodForOil is GOP creed.	NOT	NONE	NONE
hasoc_en_5263	#ShameOnICC #INDvsNZ #CWC19  New logo of world cup 👇👇👇 https://t.co/tXY4bUEWBH	NOT	NONE	NONE
hasoc_en_5264	And Eddie Lampert is a #douchebag https://t.co/kZ8lWyVv0P	HOF	PRFN	TIN
hasoc_en_5265	@cabodude @PalmerReport Quack Quack Quack Stupidass    #fucktRump	HOF	PRFN	TIN
hasoc_en_5266	Total bullshit.  #dickhead https://t.co/Ey4huzjFjB	HOF	PRFN	UNT
hasoc_en_5267	#Clownfacevonfuckstick shows us everyday why #fucktrump  #johnmccainday and other similar hashtags are trending. #orangetreasonweasel #despotus #fakepresident #shitgibbon	NOT	NONE	NONE
hasoc_en_5268	Frustration against Mamta Banerjee at its peak #DoctorsFightBack  #Savethedoctors  'Tell her that she can do dharna 4 her chamcha IPS officer Rajiv Kumar why she can't stand up 4 doctors?...what if the injured doctor dies? Was Rajiv Kumar dying?'  #SaveBengal  https://t.co/sZdH2UKxjC	NOT	NONE	NONE
hasoc_en_5269	@realDonaldTrump Did Warner use the information about you while running against you in a Presidential election? Did Adam Schiff? Stupid piece of shit!    #ObstructionOfJustice  #HighCrimesAndMisdemeanors  #Collusion  #TraitorTrump  #ImpeachTrumpNow  #LockHimUp  #FuckTrump    #Resistance 🇺🇲🇺🇲🇺🇲 https://t.co/bUKPESZ4gS	HOF	OFFN	TIN
hasoc_en_5270	How can anyone want this moron running the country @BorisJohnson  stand down from the running this is totally disgusting you should be ashamed #BorisJohnsonShouldNotBePM https://t.co/vdOyuzRwIR	HOF	OFFN	TIN
hasoc_en_5271	@carolJhedges I recently tweeted similar I’m actually astounded that his blatant disrespect and cringe worthy ‘wtf’ actions repeatedly slide under the radar and even though it’s common knowledge that he’s a weasely snake willing to do anything to be prime minister.   #BorisJohnsonShouldNotBePM	NOT	NONE	NONE
hasoc_en_5272	No way. You are not doing anything but ruining Our Beautiful Country. #TrumpMustResign #TrumpsAnInternationalDisgrace #TrumpIsATraitor #TrumpIsNotAboveTheLaw #TrumpIsNotExonerated #TrumpLiesEveryTimeHeSpeaks https://t.co/jc6mLYbeuQ	NOT	NONE	NONE
hasoc_en_5273	@unclescorpie @TomFitton @realDonaldTrump Are these idiots still on HRC?    Russia put #rapist tRump in the WH, Mueller report list facts, Individual 1 is a criminal, divider of the country, lies lies lies, @GOP aids in the #coverup , tRump is the Enemy of the People.  Ain't the right #Joepags   @joetalkshow  #incompetent	HOF	OFFN	TIN
hasoc_en_5274	It is only the assesment of you!... a traitor to Democracy and a stooge of Saudi Arabia and Israel and #trumpisatraitor. The OWNERS of the ship say YOU are lying! https://t.co/0A3DMI8xuj	NOT	NONE	NONE
hasoc_en_5275	@bbclaurak The most that can be said for #RoryStewart is that he's the least deluded of the contenders.   #DominicRaab is Bertie Bonkers  #BorisJohnsonShouldNotBePM was lying without being present.  The other 3 are a choice between arrogant, sinister and flustered. https://t.co/OJ8WNDs5Le	NOT	NONE	NONE
hasoc_en_5276	@CapanoStina @ChuckKeller14 @cherylnakhle @seanbnbad @lazcarr1342 @Thedude67111 @GonzoBaggins @rubendelavega11 @SingleSpeedGo @mason4922 @melindm2 @sav_ker @ghiamia73 @rangespyder @6rateful @PatriciaKellogg @keanothedog @JerryJNobleJr1 @myWitsEnnd @AmyHamnerWalker @HoodlumRIP @iamclouds5 @Jean_Lacroix61 @a_riggs6 @RealTwitish @AnyaDobson @GrahamOtago @iambadal @transientnumber @EveScottGarner @rusty_hodge @elainewv99 @di_lynne @Ellen4Democracy @Justmex15 @Rosemarie4311 @BDubs121 @Scootrbum @ragincajun592 @fishgal33 @mom4boca @DaveKirk123 @chasalpha @mrusche_2go @GrantFurlotte @BaileytooName @scotttheskeptic @CJ_isnowblue @Kathys03599042 @meltedpotmama I’m so pissed off at these fascist #MAGAts. Immigrants from Central America are Americans. Traitor Trump serves the interest of hostile foreign governments and puts those Americans who seek US citizenship in cages. #AmericanImmigrants #TrumpIsATraitor #BeGoneBigots https://t.co/P4LNAJgFJg	HOF	HATE	TIN
hasoc_en_5277	@The_Trump_Train @realDonaldTrump #TrumpIsATraitor and you are a FOOL! 🤣🤣 https://t.co/DvXJIwZucv	HOF	OFFN	TIN
hasoc_en_5278	Let's be clear there is a deference between oppo-reasearch and foreign influence and there is a reason why it is discourage! Fuck trump and his disciples! That's right disciples!! #Fucktrump  #impeachtrumpnow!	NOT	NONE	NONE
hasoc_en_5279	@amvetsupport Hey man, treasonous, traitorous, draft dodgers gotta do what treasonous, traitorous draft dodgers gotta do.   #fucktrump #DumbDonnyTheDraftDodgingDotard	HOF	OFFN	TIN
hasoc_en_5280	' #KenBurns wants ALL of us to remember Donald Trump’s extreme response to the Central Park Five case.'   #FUCKTRUMP  🖕🖕🖕#impeachtrump #CP5 #deathpenalty #realDonaldTrump #slavepatrol #system #rikersisland #judges #court #LindaFairstein #ElizabethLederer https://t.co/q4am4ttWVi	NOT	NONE	NONE
hasoc_en_5281	https://t.co/kekbb9TJI6    What happens if the DUMBEST MAN ALIVE will manage the most complex equipment    He'll damage/break it    #Trump was the gift of a lifetime - it was clear, he'll do everything by himself    The ultimate goal - the collapse    #TrumpIsATraitor #ResistanceUnited	HOF	OFFN	TIN
hasoc_en_5282	Fascist #Trump Is Farting Air Pollution:One of the Best Ways To Protest Despicable #Trump is Creating Trump Farting Robot #FuckTrump #Dem #Progressive #ReSister #Resist #TrumpFascism #FascistTrump #RacistTrump #DumpTrump #NoTrump #NotMyPresident #FBR https://t.co/ieDPqMNVl0	NOT	NONE	NONE
hasoc_en_5283	@geoman7447 @h8Wankmaggot45 Hey #DoucheBag here’s a PSA! 🖕 https://t.co/88lH2KPVwG	HOF	PRFN	TIN
hasoc_en_5284	#FuckDelhiPolice #TakeAction #DragDelhiPoliceToCourt #GoonsInUniform #NoToPoliceBrutality   Action is a must against those violent attackers who also thrashed a minor from minority background.	HOF	HATE	TIN
hasoc_en_5285	The Netflix show 'When they see us'  has me mad!! #Theydidntdoit 🗣️ #fucktrump 😡😡 Fuck those New York police!! WTF @netflix @WhenTheySeeUs	NOT	NONE	NONE
hasoc_en_5286	I am old enough to remember when #traitor #RussianAsset #rapist #liar #whitesupremasist #mobboss #failure #LOSER #taxdodger #warlord were insults @realDonaldTrump #resist I am a registered #Republican and my @GOP should be ashamed of itself. #ImpeachTrumpNow	HOF	OFFN	TIN
hasoc_en_5287	@realDonaldTrump YOU ARE THE WORST POTUS EVER  #trumpdumpster  #TrumpMustResign   #TrumpIsATraitor https://t.co/GpaGFRoirz	NOT	NONE	NONE
hasoc_en_5288	@mummy_gunner That's a time in most women's lives when they feel conscious of their size and doing that was belittling her. #dickhead 😘😘 https://t.co/T8GacPxPiM	NOT	NONE	NONE
hasoc_en_5289	@realDonaldTrump You're getting impeached!!!! #fucktrump https://t.co/SrpG2py9f1	HOF	OFFN	TIN
hasoc_en_5290	@sudhirchaudhary @ICC ICC is blind to jihadist. They couldn’t do anything about the murder of Pakistani coach whilst the World Cup was underway #BobWoolmer   They suffer from colonial hangover and submissive to the criminal. This mentality brought #Rotterham abuse to thousand kids. #DhoniKeepsTheGlove	HOF	HATE	TIN
hasoc_en_5291	@wiseguy161 @luvourprez @john_faidutti @realDonaldTrump I love this photo; it was taken shortly after she had her nipples surgically blurred. She had originally intended on marrying a rich Evangelist. But instead married a #pedophile, #rapist, #sexualassaulter who would prefer to bang his own daughter.	NOT	NONE	NONE
hasoc_en_5292	Preachers are having a ‘Make America Straight Again’ event in Orlando &amp; they’re praying for violence #Resist #ResistTrump #FuckTrump https://t.co/TFPevsO0ZN	NOT	NONE	NONE
hasoc_en_5293	Where is prime time ka fraud Ravish Kumar? #SaveTheDoctors #DoctorsFightBack #DoctorsStrike	NOT	NONE	NONE
hasoc_en_5294	Halfway through 'When They See Us' and ANGRY AF. I don't have words. I cannot imagine the shit show these men have been through. :(   #WhenTheySeeUs #TheCentralParkFive #fucktrump	NOT	NONE	NONE
hasoc_en_5295	@DanRedus @robbucksphoto @specialcases @BSSbeth @ChrisJZullo @realDonaldTrump Kinda like Trump, 'Lock her up' #FuckTrump #LockHimUp	HOF	OFFN	TIN
hasoc_en_5296	OH HELL NO!!!!!  #FUCKTRUMP https://t.co/Buk3exSHYc	HOF	HATE	TIN
hasoc_en_5297	@ryanstruyk I have been a life long Republican. TRump @realDonaldTrump has destroyed the party.  I am now a democratic, for life.  #TrumpIsGuilty   #TrumpIsAMoron   #TrumpIsADisgrace   #TrumpIsNotAboveTheLaw   #TrumpIsATraitor   #TrumpIsAFraud   #TrumpIsTheEnemyOfThePeople	NOT	NONE	NONE
hasoc_en_5298	@realDonaldTrump @foxandfriends @FoxNews I rather put a pinecone in my eye than watch you! #TrumpIsATraitor #TrumpMustResign #TrumpProtest #TrumpsAnInternationalDisgrace #TrumpTantrum	NOT	NONE	NONE
hasoc_en_5299	Where is icc are you fully blind @ICC @cricketworldcup #ICCWorldCup2019 #DhoniKeepsTheGlove #pkmkb https://t.co/RFnDnzpSLg	NOT	NONE	NONE
hasoc_en_5300	#etsy shop: Benedict Donald so called president is a traitor Short-Sleeve Unisex T-Shirt https://t.co/cFqiGN6kbT #clothing #shirt #streetwear #trump #impeach #treason #traitor #fucktrump #impeachtrump #taxday https://t.co/nlOaGBERsF	NOT	NONE	NONE
hasoc_en_5301	#ShameOnICC what the f is this if India pak match rained how much loss to icc	NOT	NONE	NONE
hasoc_en_5302	@lbcbreaking @chunkymark @LBC @dodgyknees1 😏 really #dickhead	HOF	PRFN	TIN
hasoc_en_5303	Who the hell are U to question him 4 wat to wear or wat to not?It’s his belief. Pak players too offered namaz on cricket ground,do sajda wen dey wins or do century. Der is nothing wrong in it. We do write 786 or Om on our exam papers to get pass. It’s common! #DhoniKeepsTheGlove https://t.co/8dgkUpcU5v	NOT	NONE	NONE
hasoc_en_5304	@realDonaldTrump The most despised man of the new millennium, Donald J. Trump. #FUCKTRUMP #FUCKUMAGA https://t.co/4lvp8DhSlz	NOT	NONE	NONE
hasoc_en_5305	You killed @Ghadaffi and others. #mass #murderer #memories https://t.co/UspbdxQwiC	NOT	NONE	NONE
hasoc_en_5306	@ViratKo91094872 Indians do not have any connection with the logic in any way. #DhoniKeepsTheGlove is a useless campaign. Better sense should prevail. Its a cricket game, play it with sportsmanship and dont try to be Chaudhary of cricket.  Adivce from Pakistan	NOT	NONE	NONE
hasoc_en_5307	@HuffmanForNC it's almost like they are doing cruel things to poor &amp; marginalized people on purpose. The only thing that outweighs their incompetence is their cruelty. #TrumpIsScum #FuckTrump #KingTrump #DickTator #GOPCrimeSyndicate #GOPCorruption	NOT	NONE	NONE
hasoc_en_5308	@kathygriffin     #fucktrump     Game on! Yup yup. Game ON!     My dad wears your T shirt. The one dressed in orange pissing.     @RuPaulsDragRace @WorldOfWonder https://t.co/HJ59PgY9la	HOF	OFFN	TIN
hasoc_en_5309	The Bozo Bros taxpayer funded European Vacation. #erictrump #donjr #fucktrump #uk #ireland #vacation #barcrawl #goodtime #trumporganization #scam #conmen #confamily #humancentipede #tellemwhyyoumad #grindsmygears #whatspissingmeofftoday #wpmot https://t.co/IgwiocGeVw	NOT	NONE	NONE
hasoc_en_5310	PLEASE spread this far and wide. This admitted rapist and pedophile is running for Congress in Virginia as an Independent!   #Pedophile #Rapist #Larson #NathanLarson     https://t.co/BvTQbLTqzY	HOF	OFFN	TIN
hasoc_en_5311	@realDonaldTrump @USMC @SecPompeo @USNavy @USArmy @usairforce @VFWHQ @AmericanLegion     Republicans wouldn't make a FAKE VIDEO , right?     Just ask Nancy Pelosi..     #SMFH   #ConmanTrump   #LockTrumpUp     #FathersDay   #NASCAR   #MLB   #Iran  #FuckTrump   #ImpeachBarrNOW  #ImpeachTrumpNOW https://t.co/I6YX2IVwkI	NOT	NONE	NONE
hasoc_en_5312	@BCCI shud pull itself out of @ICC as other teams r more interested in financial gain then being in icc  #ShameOnICC	NOT	NONE	NONE
hasoc_en_5313	Melania T?! ARE YOU FREAKING KIDDING ME?! #JackieO was first class while Melania is just pure trash.   #FuckTrump  #ImpeachTrump  #ImpeachTrumpNow  #MAGAts  #Trump  #Trumpbillies  #Trumpbilly   #TrumpCrimeFamily  #TrumpCrimeSyndicate  #TrumpIsAnIdiot  #TrumpsWorseThanNixon https://t.co/4Yagmwf8oV	HOF	OFFN	TIN
hasoc_en_5314	#politicslive It's OK to use the words ' bad shit' when describing US politics when it's true.  Unfortunately there will be 'bad shit' in UK politics if Johnson becomes leader of the Tories and next PM #C4debate #ToryLeadeshipContest #BorisJohnsonShouldNotBePM	NOT	NONE	NONE
hasoc_en_5315	Yo @CNN, I refused to watch your Fake Special Report, on our First Whore. Total waste of air time.  @FLOTUS  #TrumpIsATraitor   #Trump   #MelaniaTrump   #MelaniaT   #MelaniaMysteries https://t.co/siA2KtSBMU	NOT	NONE	NONE
hasoc_en_5316	#JohnDean should be ashamed of himself. A criminal who is willing to do the devil's bidding.  #douchebag @JohnWDean	HOF	HATE	TIN
hasoc_en_5317	@realDonaldTrump Can you even spell Constitution? #Criminal #Coward #Traitor #DoucheBag https://t.co/jCICKV4nAw	HOF	OFFN	TIN
hasoc_en_5318	@RepMikeJohnson I'd rather spend my tax dollars investigating the orange criminal occupying the white house, than wasting taxpayer money on trump's endless golfing while he violates the emoluments clause! #Resist #VoteBlue #ImpeachTheMF #trumpisaloser #FuckTrump	HOF	OFFN	TIN
hasoc_en_5319	@benshapiro how is that #ConservativeIntelligencia working out for you Benjamin?   #FoxNews #foxnewslackey     #douche #douchebag #destroyed	HOF	PRFN	TIN
hasoc_en_5320	@AdamBaldwin yeah #FakePOTUS #fucktrump #ITMFA	NOT	NONE	NONE
hasoc_en_5321	Offering namaz during match on the field is not an issue for @ICC bt wearing gloves with Army Logo which is totally non political thing is a big objection. isn't it a hypocrisy? Who is behind all this thought process? I support the @msdhoni for his patriotism. #DhoniKeepsTheGlove	HOF	HATE	TIN
hasoc_en_5322	Man alive?!?! the man knows no bounds... #BorisJohnsonShouldNotBePM  #BorisJohnson you are a disgrace https://t.co/gSwnBaSEIc	NOT	NONE	NONE
